"","Experiment","Treatment","Day","Strain","Plate","Well","Reading","adjusted"
"1530",3,"21C",4,"QLD","B","5G",0.07,0.02601
"1531",3,"21C",4,"QLD","B","6B",0.075,0.03101
"1532",3,"21C",4,"QLD","B","6C",0.075,0.03101
"1533",3,"21C",4,"QLD","B","6D",0.071,0.02701
"1534",3,"21C",4,"QLD","B","6E",0.072,0.02801
"1535",3,"21C",4,"QLD","B","6F",0.071,0.02701
"1536",3,"21C",4,"QLD","B","6G",0.07,0.02601
"1537",3,"21C",4,"QLD","B","7B",0.069,0.02501
"1538",3,"21C",4,"QLD","B","7C",0.074,0.03001
"1539",3,"21C",4,"QLD","B","7D",0.069,0.02501
"1540",3,"21C",4,"QLD","B","7E",0.068,0.02401
"1541",3,"21C",4,"QLD","B","7F",0.073,0.02901
"1542",3,"21C",4,"QLD","B","7G",0.069,0.02501
"1543",3,"21C",4,"QLD","C","8B",0.069,0.02501
"1544",3,"21C",4,"QLD","C","8C",0.067,0.02301
"1545",3,"21C",4,"QLD","C","8D",0.071,0.02701
"1546",3,"21C",4,"QLD","C","8E",0.067,0.02301
"1547",3,"21C",4,"QLD","C","8F",0.065,0.02101
"1548",3,"21C",4,"QLD","C","8G",0.071,0.02701
"1549",3,"21C",4,"QLD","C","9B",0.08,0.03601
"1550",3,"21C",4,"QLD","C","9C",0.068,0.02401
"1551",3,"21C",4,"QLD","C","9D",0.067,0.02301
"1552",3,"21C",4,"QLD","C","9E",0.067,0.02301
"1553",3,"21C",4,"QLD","C","9F",0.069,0.02501
"1554",3,"21C",4,"QLD","C","9G",0.07,0.02601
"1555",3,"21C",4,"QLD","C","10B",0.066,0.02201
"1556",3,"21C",4,"QLD","C","10C",0.07,0.02601
"1557",3,"21C",4,"QLD","C","10D",0.07,0.02601
"1558",3,"21C",4,"QLD","C","10E",0.07,0.02601
"1559",3,"21C",4,"QLD","C","10F",0.075,0.03101
"1560",3,"21C",4,"QLD","C","10G",0.072,0.02801
"1561",3,"15C",4,"QLD","A","2B",0.058,0.01301
"1562",3,"15C",4,"QLD","A","2C",0.059,0.01401
"1563",3,"15C",4,"QLD","A","2D",0.058,0.01301
"1564",3,"15C",4,"QLD","A","2E",0.057,0.01201
"1565",3,"15C",4,"QLD","A","2F",0.059,0.01401
"1566",3,"15C",4,"QLD","A","2G",0.058,0.01301
"1567",3,"15C",4,"QLD","A","3B",0.059,0.01401
"1568",3,"15C",4,"QLD","A","3C",0.063,0.01801
"1569",3,"15C",4,"QLD","A","3D",0.063,0.01801
"1570",3,"15C",4,"QLD","A","3E",0.06,0.01501
"1571",3,"15C",4,"QLD","A","3F",0.062,0.01701
"1572",3,"15C",4,"QLD","A","3G",0.061,0.01601
"1573",3,"15C",4,"QLD","A","4B",0.06,0.01501
"1574",3,"15C",4,"QLD","A","4C",0.058,0.01301
"1575",3,"15C",4,"QLD","A","4D",0.061,0.01601
"1576",3,"15C",4,"QLD","A","4E",0.062,0.01701
"1577",3,"15C",4,"QLD","A","4F",0.062,0.01701
"1578",3,"15C",4,"QLD","A","4G",0.06,0.01501
"1579",3,"15C",4,"QLD","C","8B",0.056,0.01101
"1580",3,"15C",4,"QLD","C","8C",0.056,0.01101
"1581",3,"15C",4,"QLD","C","8D",0.06,0.01501
"1582",3,"15C",4,"QLD","C","8E",0.056,0.01101
"1583",3,"15C",4,"QLD","C","8F",0.057,0.01201
"1584",3,"15C",4,"QLD","C","8G",0.056,0.01101
"1585",3,"15C",4,"QLD","C","9B",0.058,0.01301
"1586",3,"15C",4,"QLD","C","9C",0.058,0.01301
"1587",3,"15C",4,"QLD","C","9D",0.059,0.01401
"1588",3,"15C",4,"QLD","C","9E",0.057,0.01201
"1589",3,"15C",4,"QLD","C","9F",0.057,0.01201
"1590",3,"15C",4,"QLD","C","9G",0.057,0.01201
"1591",3,"15C",4,"QLD","C","10B",0.06,0.01501
"1592",3,"15C",4,"QLD","C","10C",0.061,0.01601
"1593",3,"15C",4,"QLD","C","10D",0.059,0.01401
"1594",3,"15C",4,"QLD","C","10E",0.06,0.01501
"1595",3,"15C",4,"QLD","C","10F",0.06,0.01501
"1596",3,"15C",4,"QLD","C","10G",0.058,0.01301
"1597",3,"17C",4,"QLD","A","2B",0.058,0.01301
"1598",3,"17C",4,"QLD","A","2C",0.058,0.01301
"1599",3,"17C",4,"QLD","A","2D",0.058,0.01301
"1600",3,"17C",4,"QLD","A","2E",0.059,0.01401
"1601",3,"17C",4,"QLD","A","2F",0.058,0.01301
"1602",3,"17C",4,"QLD","A","2G",0.057,0.01201
"1603",3,"17C",4,"QLD","A","3B",0.063,0.01801
"1604",3,"17C",4,"QLD","A","3C",0.061,0.01601
"1605",3,"17C",4,"QLD","A","3D",0.061,0.01601
"1606",3,"17C",4,"QLD","A","3E",0.059,0.01401
"1607",3,"17C",4,"QLD","A","3F",0.061,0.01601
"1608",3,"17C",4,"QLD","A","3G",0.059,0.01401
"1609",3,"17C",4,"QLD","A","4B",0.057,0.01201
"1610",3,"17C",4,"QLD","A","4C",0.058,0.01301
"1611",3,"17C",4,"QLD","A","4D",0.058,0.01301
"1612",3,"17C",4,"QLD","A","4E",0.059,0.01401
"1613",3,"17C",4,"QLD","A","4F",0.058,0.01301
"1614",3,"17C",4,"QLD","A","4G",0.061,0.01601
"1615",3,"17C",4,"QLD","B","5B",0.057,0.01201
"1616",3,"17C",4,"QLD","B","5C",0.059,0.01401
"1617",3,"17C",4,"QLD","B","5D",0.061,0.01601
"1618",3,"17C",4,"QLD","B","5E",0.063,0.01801
"1619",3,"17C",4,"QLD","B","5F",0.06,0.01501
"1620",3,"17C",4,"QLD","B","5G",0.06,0.01501
"1621",3,"17C",4,"QLD","B","6B",0.059,0.01401
"1622",3,"17C",4,"QLD","B","6C",0.061,0.01601
"1623",3,"17C",4,"QLD","B","6D",0.057,0.01201
"1624",3,"17C",4,"QLD","B","6E",0.061,0.01601
"1625",3,"17C",4,"QLD","B","6F",0.083,0.03801
"1626",3,"17C",4,"QLD","B","6G",0.06,0.01501
"1627",3,"17C",4,"QLD","B","7B",0.059,0.01401
"1628",3,"17C",4,"QLD","B","7C",0.061,0.01601
"1629",3,"17C",4,"QLD","B","7D",0.059,0.01401
"1630",3,"17C",4,"QLD","B","7E",0.059,0.01401
"1631",3,"17C",4,"QLD","B","7F",0.061,0.01601
"1632",3,"17C",4,"QLD","B","7G",0.061,0.01601
"1633",3,"19C",4,"QLD","B","5B",0.063,0.01701
"1634",3,"19C",4,"QLD","B","5C",0.061,0.01501
"1635",3,"19C",4,"QLD","B","5D",0.062,0.01601
"1636",3,"19C",4,"QLD","B","5E",0.063,0.01701
"1637",3,"19C",4,"QLD","B","5F",0.063,0.01701
"1638",3,"19C",4,"QLD","B","5G",0.065,0.01901
"1639",3,"19C",4,"QLD","B","6B",0.063,0.01701
"1640",3,"19C",4,"QLD","B","6C",0.062,0.01601
"1641",3,"19C",4,"QLD","B","6D",0.062,0.01601
"1642",3,"19C",4,"QLD","B","6E",0.062,0.01601
"1643",3,"19C",4,"QLD","B","6F",0.066,0.02001
"1644",3,"19C",4,"QLD","B","6G",0.063,0.01701
"1645",3,"19C",4,"QLD","B","7B",0.064,0.01801
"1646",3,"19C",4,"QLD","B","7C",0.064,0.01801
"1647",3,"19C",4,"QLD","B","7D",0.064,0.01801
"1648",3,"19C",4,"QLD","B","7E",0.062,0.01601
"1649",3,"19C",4,"QLD","B","7F",0.065,0.01901
"1650",3,"19C",4,"QLD","B","7G",0.061,0.01501
"1651",3,"19C",4,"QLD","C","8B",0.062,0.01601
"1652",3,"19C",4,"QLD","C","8C",0.062,0.01601
"1653",3,"19C",4,"QLD","C","8D",0.064,0.01801
"1654",3,"19C",4,"QLD","C","8E",0.063,0.01701
"1655",3,"19C",4,"QLD","C","8F",0.065,0.01901
"1656",3,"19C",4,"QLD","C","8G",0.072,0.02601
"1657",3,"19C",4,"QLD","C","9B",0.066,0.02001
"1658",3,"19C",4,"QLD","C","9C",0.063,0.01701
"1659",3,"19C",4,"QLD","C","9D",0.064,0.01801
"1660",3,"19C",4,"QLD","C","9E",0.065,0.01901
"1661",3,"19C",4,"QLD","C","9F",0.065,0.01901
"1662",3,"19C",4,"QLD","C","9G",0.07,0.02401
"1663",3,"19C",4,"QLD","C","10B",0.065,0.01901
"1664",3,"19C",4,"QLD","C","10C",0.069,0.02301
"1665",3,"19C",4,"QLD","C","10D",0.068,0.02201
"1666",3,"19C",4,"QLD","C","10E",0.066,0.02001
"1667",3,"19C",4,"QLD","C","10F",0.068,0.02201
"1668",3,"19C",4,"QLD","C","10G",0.073,0.02701
"1669",3,"25C",4,"QLD","C","8B",0.061,0.01501
"1670",3,"25C",4,"QLD","C","8C",0.062,0.01601
"1671",3,"25C",4,"QLD","C","8D",0.064,0.01801
"1672",3,"25C",4,"QLD","C","8E",0.064,0.01801
"1673",3,"25C",4,"QLD","C","8F",0.062,0.01601
"1674",3,"25C",4,"QLD","C","8G",0.06,0.01401
"1675",3,"25C",4,"QLD","C","9B",0.058,0.01201
"1676",3,"25C",4,"QLD","C","9D",0.066,0.02001
"1677",3,"25C",4,"QLD","C","9E",0.064,0.01801
"1678",3,"25C",4,"QLD","C","9F",0.06,0.01401
"1679",3,"25C",4,"QLD","C","9G",0.064,0.01801
"1680",3,"25C",4,"QLD","C","10B",0.064,0.01801
"1681",3,"25C",4,"QLD","C","10C",0.065,0.01901
"1682",3,"25C",4,"QLD","C","10D",0.065,0.01901
"1683",3,"25C",4,"QLD","C","10E",0.062,0.01601
"1684",3,"25C",4,"QLD","C","10F",0.064,0.01801
"1685",3,"25C",4,"QLD","C","10G",0.063,0.01701
"1686",3,"28C",4,"QLD","A","2B",0.042,0.00301
"1687",3,"28C",4,"QLD","A","2C",0.051,0.00601
"1688",3,"28C",4,"QLD","A","2D",0.044,0.00101
"1689",3,"28C",4,"QLD","A","2E",0.046,0.00101
"1690",3,"28C",4,"QLD","A","2F",0.045,1e-05
"1691",3,"28C",4,"QLD","A","2G",0.045,1e-05
"1692",3,"28C",4,"QLD","A","3B",0.042,0.00301
"1693",3,"28C",4,"QLD","A","3C",0.044,0.00101
"1694",3,"28C",4,"QLD","A","3D",0.045,1e-05
"1695",3,"28C",4,"QLD","A","3E",0.048,0.00301
"1696",3,"28C",4,"QLD","A","3F",0.048,0.00301
"1697",3,"28C",4,"QLD","A","3G",0.047,0.00201
"1698",3,"28C",4,"QLD","A","4B",0.042,0.00301
"1699",3,"28C",4,"QLD","A","4C",0.044,0.00101
"1700",3,"28C",4,"QLD","A","4D",0.045,1e-05
"1701",3,"28C",4,"QLD","A","4E",0.046,0.00101
"1702",3,"28C",4,"QLD","A","4F",0.045,1e-05
"1703",3,"28C",4,"QLD","A","4G",0.044,0.00101
"1704",3,"28C",4,"QLD","C","8B",0.045,1e-05
"1705",3,"28C",4,"QLD","C","8C",0.044,0.00101
"1706",3,"28C",4,"QLD","C","8D",0.047,0.00201
"1707",3,"28C",4,"QLD","C","8E",0.046,0.00101
"1708",3,"28C",4,"QLD","C","8F",0.044,0.00101
"1709",3,"28C",4,"QLD","C","8G",0.044,0.00101
"1710",3,"28C",4,"QLD","C","9B",0.044,0.00101
"1711",3,"28C",4,"QLD","C","9C",0.046,0.00101
"1712",3,"28C",4,"QLD","C","9D",0.045,1e-05
"1713",3,"28C",4,"QLD","C","9E",0.044,0.00101
"1714",3,"28C",4,"QLD","C","9F",0.045,1e-05
"1715",3,"28C",4,"QLD","C","9G",0.043,0.00201
"1716",3,"28C",4,"QLD","C","10B",0.044,0.00101
"1717",3,"28C",4,"QLD","C","10C",0.047,0.00201
"1718",3,"28C",4,"QLD","C","10D",0.047,0.00201
"1719",3,"28C",4,"QLD","C","10E",0.048,0.00301
"1720",3,"28C",4,"QLD","C","10F",0.048,0.00301
"1721",3,"28C",4,"QLD","C","10G",0.045,1e-05
"1722",3,"27C",4,"QLD","A","2B",0.046,0.00101
"1723",3,"27C",4,"QLD","A","2C",0.046,0.00101
"1724",3,"27C",4,"QLD","A","2D",0.047,0.00201
"1725",3,"27C",4,"QLD","A","2E",0.049,0.00401
"1726",3,"27C",4,"QLD","A","2F",0.047,0.00201
"1727",3,"27C",4,"QLD","A","2G",0.048,0.00301
"1728",3,"27C",4,"QLD","A","3B",0.047,0.00201
"1729",3,"27C",4,"QLD","A","3C",0.048,0.00301
"1730",3,"27C",4,"QLD","A","3D",0.049,0.00401
"1731",3,"27C",4,"QLD","A","3E",0.047,0.00201
"1732",3,"27C",4,"QLD","A","3F",0.047,0.00201
"1733",3,"27C",4,"QLD","A","3G",0.046,0.00101
"1734",3,"27C",4,"QLD","A","4B",0.047,0.00201
"1735",3,"27C",4,"QLD","A","4C",0.047,0.00201
"1736",3,"27C",4,"QLD","A","4D",0.047,0.00201
"1737",3,"27C",4,"QLD","A","4E",0.046,0.00101
"1738",3,"27C",4,"QLD","A","4F",0.049,0.00401
"1739",3,"27C",4,"QLD","A","4G",0.046,0.00101
"1740",3,"27C",4,"QLD","B","5B",0.046,0.00101
"1741",3,"27C",4,"QLD","B","5C",0.048,0.00301
"1742",3,"27C",4,"QLD","B","5D",0.047,0.00201
"1743",3,"27C",4,"QLD","B","5E",0.05,0.00501
"1744",3,"27C",4,"QLD","B","5F",0.048,0.00301
"1745",3,"27C",4,"QLD","B","5G",0.046,0.00101
"1746",3,"27C",4,"QLD","B","6B",0.047,0.00201
"1747",3,"27C",4,"QLD","B","6C",0.05,0.00501
"1748",3,"27C",4,"QLD","B","6D",0.051,0.00601
"1749",3,"27C",4,"QLD","B","6E",0.054,0.00901
"1750",3,"27C",4,"QLD","B","6F",0.049,0.00401
"1751",3,"27C",4,"QLD","B","6G",0.048,0.00301
"1752",3,"27C",4,"QLD","B","7B",0.047,0.00201
"1753",3,"27C",4,"QLD","B","7C",0.047,0.00201
"1754",3,"27C",4,"QLD","B","7D",0.051,0.00601
"1755",3,"27C",4,"QLD","B","7E",0.046,0.00101
"1756",3,"27C",4,"QLD","B","7F",0.046,0.00101
"1757",3,"27C",4,"QLD","B","7G",0.048,0.00301
"1758",3,"13C",5,"QLD","B","5B",0.056,0.01101
"1759",3,"13C",5,"QLD","B","5C",0.055,0.01001
"1760",3,"13C",5,"QLD","B","5D",0.057,0.01201
"1761",3,"13C",5,"QLD","B","5E",0.063,0.01801
"1762",3,"13C",5,"QLD","B","5G",0.057,0.01201
"1763",3,"13C",5,"QLD","B","6B",0.056,0.01101
"1764",3,"13C",5,"QLD","B","6C",0.057,0.01201
"1765",3,"13C",5,"QLD","B","6D",0.056,0.01101
"1766",3,"13C",5,"QLD","B","6E",0.059,0.01401
"1767",3,"13C",5,"QLD","B","6F",0.059,0.01401
"1768",3,"13C",5,"QLD","B","6G",0.056,0.01101
"1769",3,"13C",5,"QLD","B","7B",0.055,0.01001
"1770",3,"13C",5,"QLD","B","7C",0.059,0.01401
"1771",3,"13C",5,"QLD","B","7E",0.054,0.00901
"1772",3,"13C",5,"QLD","B","7F",0.056,0.01101
"1773",3,"13C",5,"QLD","B","7G",0.056,0.01101
"1774",3,"13C",5,"QLD","C","8B",0.056,0.01101
"1775",3,"13C",5,"QLD","C","8C",0.053,0.00801
"1776",3,"13C",5,"QLD","C","8D",0.056,0.01101
"1777",3,"13C",5,"QLD","C","8E",0.056,0.01101
"1778",3,"13C",5,"QLD","C","8G",0.052,0.00701
"1779",3,"13C",5,"QLD","C","9B",0.052,0.00701
"1780",3,"13C",5,"QLD","C","9C",0.055,0.01001
"1781",3,"13C",5,"QLD","C","9D",0.055,0.01001
"1782",3,"13C",5,"QLD","C","9E",0.055,0.01001
"1783",3,"13C",5,"QLD","C","9F",0.053,0.00801
"1784",3,"13C",5,"QLD","C","9G",0.053,0.00801
"1785",3,"13C",5,"QLD","C","10B",0.052,0.00701
"1786",3,"13C",5,"QLD","C","10C",0.056,0.01101
"1787",3,"13C",5,"QLD","C","10D",0.054,0.00901
"1788",3,"13C",5,"QLD","C","10E",0.056,0.01101
"1789",3,"13C",5,"QLD","C","10F",0.055,0.01001
"1790",3,"13C",5,"QLD","C","10G",0.055,0.01001
"1791",3,"26C",5,"QLD","A","2B",0.046,0.00151
"1792",3,"26C",5,"QLD","A","2C",0.052,0.00751
"1793",3,"26C",5,"QLD","A","2D",0.051,0.00651
"1794",3,"26C",5,"QLD","A","2E",0.052,0.00751
"1795",3,"26C",5,"QLD","A","2F",0.052,0.00751
"1796",3,"26C",5,"QLD","A","2G",0.052,0.00751
"1797",3,"26C",5,"QLD","A","3B",0.052,0.00751
"1798",3,"26C",5,"QLD","A","3C",0.051,0.00651
"1799",3,"26C",5,"QLD","A","3D",0.054,0.00951
"1800",3,"26C",5,"QLD","A","3E",0.052,0.00751
"1801",3,"26C",5,"QLD","A","3F",0.055,0.01051
"1802",3,"26C",5,"QLD","A","3G",0.054,0.00951
"1803",3,"26C",5,"QLD","A","4B",0.051,0.00651
"1804",3,"26C",5,"QLD","A","4C",0.05,0.00551
"1805",3,"26C",5,"QLD","A","4D",0.052,0.00751
"1806",3,"26C",5,"QLD","A","4E",0.052,0.00751
"1807",3,"26C",5,"QLD","A","4F",0.054,0.00951
"1808",3,"26C",5,"QLD","A","4G",0.056,0.01151
"1809",3,"26C",5,"QLD","B","5B",0.049,0.00451
"1810",3,"26C",5,"QLD","B","5C",0.048,0.00351
"1811",3,"26C",5,"QLD","B","5D",0.047,0.00251
"1812",3,"26C",5,"QLD","B","5E",0.053,0.00851
"1813",3,"26C",5,"QLD","B","5F",0.048,0.00351
"1814",3,"26C",5,"QLD","B","5G",0.047,0.00251
"1815",3,"26C",5,"QLD","B","6B",0.05,0.00551
"1816",3,"26C",5,"QLD","B","6C",0.049,0.00451
"1817",3,"26C",5,"QLD","B","6D",0.047,0.00251
"1818",3,"26C",5,"QLD","B","6E",0.05,0.00551
"1819",3,"26C",5,"QLD","B","6F",0.052,0.00751
"1820",3,"26C",5,"QLD","B","6G",0.048,0.00351
"1821",3,"26C",5,"QLD","B","7B",0.048,0.00351
"1822",3,"26C",5,"QLD","B","7C",0.049,0.00451
"1823",3,"26C",5,"QLD","B","7D",0.054,0.00951
"1824",3,"26C",5,"QLD","B","7E",0.048,0.00351
"1825",3,"26C",5,"QLD","B","7F",0.048,0.00351
"1826",3,"26C",5,"QLD","B","7G",0.049,0.00451
"1827",3,"23C",5,"QLD","A","2B",0.093,0.04801
"1828",3,"23C",5,"QLD","A","2C",0.096,0.05101
"1829",3,"23C",5,"QLD","A","2D",0.095,0.05001
"1830",3,"23C",5,"QLD","A","2E",0.097,0.05201
"1831",3,"23C",5,"QLD","A","2F",0.1,0.05501
"1832",3,"23C",5,"QLD","A","2G",0.099,0.05401
"1833",3,"23C",5,"QLD","A","3B",0.098,0.05301
"1834",3,"23C",5,"QLD","A","3C",0.095,0.05001
"1835",3,"23C",5,"QLD","A","3F",0.099,0.05401
"1836",3,"23C",5,"QLD","A","3G",0.104,0.05901
"1837",3,"23C",5,"QLD","A","4B",0.091,0.04601
"1838",3,"23C",5,"QLD","A","4C",0.093,0.04801
"1839",3,"23C",5,"QLD","A","4D",0.087,0.04201
"1840",3,"23C",5,"QLD","A","4E",0.089,0.04401
"1841",3,"23C",5,"QLD","A","4F",0.098,0.05301
"1842",3,"23C",5,"QLD","A","4G",0.094,0.04901
"1843",3,"23C",5,"QLD","C","8B",0.092,0.04701
"1844",3,"23C",5,"QLD","C","8C",0.088,0.04301
"1845",3,"23C",5,"QLD","C","8D",0.087,0.04201
"1846",3,"23C",5,"QLD","C","8E",0.089,0.04401
"1847",3,"23C",5,"QLD","C","8F",0.091,0.04601
"1848",3,"23C",5,"QLD","C","8G",0.096,0.05101
"1849",3,"23C",5,"QLD","C","9B",0.102,0.05701
"1850",3,"23C",5,"QLD","C","9C",0.077,0.03201
"1851",3,"23C",5,"QLD","C","9D",0.092,0.04701
"1852",3,"23C",5,"QLD","C","9G",0.099,0.05401
"1853",3,"23C",5,"QLD","C","10B",0.102,0.05701
"1854",3,"23C",5,"QLD","C","10C",0.096,0.05101
"1855",3,"23C",5,"QLD","C","10D",0.098,0.05301
"1856",3,"23C",5,"QLD","C","10E",0.093,0.04801
"1857",3,"23C",5,"QLD","C","10F",0.093,0.04801
"1858",3,"23C",5,"QLD","C","10G",0.094,0.04901
"1859",3,"21C",5,"QLD","B","5B",0.093,0.04801
"1860",3,"21C",5,"QLD","B","5C",0.088,0.04301
"1861",3,"21C",5,"QLD","B","5D",0.093,0.04801
"1862",3,"21C",5,"QLD","B","5E",0.095,0.05001
"1863",3,"21C",5,"QLD","B","5F",0.09,0.04501
"1864",3,"21C",5,"QLD","B","5G",0.094,0.04901
"1865",3,"21C",5,"QLD","B","6B",0.098,0.05301
"1866",3,"21C",5,"QLD","B","6D",0.094,0.04901
"1867",3,"21C",5,"QLD","B","6E",0.091,0.04601
"1868",3,"21C",5,"QLD","B","6F",0.091,0.04601
"1869",3,"21C",5,"QLD","B","6G",0.092,0.04701
"1870",3,"21C",5,"QLD","B","7B",0.09,0.04501
"1871",3,"21C",5,"QLD","B","7C",0.096,0.05101
"1872",3,"21C",5,"QLD","B","7D",0.09,0.04501
"1873",3,"21C",5,"QLD","B","7E",0.085,0.04001
"1874",3,"21C",5,"QLD","B","7F",0.091,0.04601
"1875",3,"21C",5,"QLD","B","7G",0.091,0.04601
"1876",3,"21C",5,"QLD","C","8B",0.088,0.04301
"1877",3,"21C",5,"QLD","C","8C",0.082,0.03701
"1878",3,"21C",5,"QLD","C","8D",0.087,0.04201
"1879",3,"21C",5,"QLD","C","8E",0.082,0.03701
"1880",3,"21C",5,"QLD","C","8F",0.081,0.03601
"1881",3,"21C",5,"QLD","C","8G",0.095,0.05001
"1882",3,"21C",5,"QLD","C","9B",0.099,0.05401
"1883",3,"21C",5,"QLD","C","9C",0.085,0.04001
"1884",3,"21C",5,"QLD","C","9D",0.085,0.04001
"1885",3,"21C",5,"QLD","C","9E",0.083,0.03801
"1886",3,"21C",5,"QLD","C","9G",0.095,0.05001
"1887",3,"21C",5,"QLD","C","10B",0.085,0.04001
"1888",3,"21C",5,"QLD","C","10C",0.095,0.05001
"1889",3,"21C",5,"QLD","C","10D",0.087,0.04201
"1890",3,"21C",5,"QLD","C","10E",0.091,0.04601
"1891",3,"21C",5,"QLD","C","10F",0.098,0.05301
"1892",3,"21C",5,"QLD","C","10G",0.1,0.05501
"1893",3,"15C",5,"QLD","A","2B",0.072,0.02501
"1894",3,"15C",5,"QLD","A","2C",0.071,0.02401
"1895",3,"15C",5,"QLD","A","2D",0.071,0.02401
"1896",3,"15C",5,"QLD","A","2E",0.067,0.02001
"1897",3,"15C",5,"QLD","A","2F",0.07,0.02301
"1898",3,"15C",5,"QLD","A","2G",0.069,0.02201
"1899",3,"15C",5,"QLD","A","3B",0.074,0.02701
"1900",3,"15C",5,"QLD","A","3C",0.077,0.03001
"1901",3,"15C",5,"QLD","A","3D",0.076,0.02901
"1902",3,"15C",5,"QLD","A","3E",0.072,0.02501
"1903",3,"15C",5,"QLD","A","3F",0.076,0.02901
"1904",3,"15C",5,"QLD","A","3G",0.076,0.02901
"1905",3,"15C",5,"QLD","A","4B",0.075,0.02801
"1906",3,"15C",5,"QLD","A","4C",0.069,0.02201
"1907",3,"15C",5,"QLD","A","4E",0.073,0.02601
"1908",3,"15C",5,"QLD","A","4F",0.075,0.02801
"1909",3,"15C",5,"QLD","A","4G",0.074,0.02701
"1910",3,"15C",5,"QLD","C","8B",0.067,0.02001
"1911",3,"15C",5,"QLD","C","8C",0.066,0.01901
"1912",3,"15C",5,"QLD","C","8D",0.07,0.02301
"1913",3,"15C",5,"QLD","C","8E",0.064,0.01701
"1914",3,"15C",5,"QLD","C","8F",0.067,0.02001
"1915",3,"15C",5,"QLD","C","8G",0.065,0.01801
"1916",3,"15C",5,"QLD","C","9B",0.069,0.02201
"1917",3,"15C",5,"QLD","C","9D",0.067,0.02001
"1918",3,"15C",5,"QLD","C","9E",0.066,0.01901
"1919",3,"15C",5,"QLD","C","9F",0.068,0.02101
"1920",3,"15C",5,"QLD","C","9G",0.068,0.02101
"1921",3,"15C",5,"QLD","C","10B",0.073,0.02601
"1922",3,"15C",5,"QLD","C","10C",0.074,0.02701
"1923",3,"15C",5,"QLD","C","10D",0.07,0.02301
"1924",3,"15C",5,"QLD","C","10E",0.071,0.02401
"1925",3,"15C",5,"QLD","C","10F",0.075,0.02801
"1926",3,"15C",5,"QLD","C","10G",0.07,0.02301
"1927",3,"17C",5,"QLD","A","2B",0.075,0.03001
"1928",3,"17C",5,"QLD","A","2C",0.074,0.02901
"1929",3,"17C",5,"QLD","A","2D",0.075,0.03001
"1930",3,"17C",5,"QLD","A","2E",0.077,0.03201
"1931",3,"17C",5,"QLD","A","2F",0.073,0.02801
"1932",3,"17C",5,"QLD","A","2G",0.074,0.02901
"1933",3,"17C",5,"QLD","A","3B",0.073,0.02801
"1934",3,"17C",5,"QLD","A","3C",0.079,0.03401
"1935",3,"17C",5,"QLD","A","3D",0.078,0.03301
"1936",3,"17C",5,"QLD","A","3E",0.075,0.03001
"1937",3,"17C",5,"QLD","A","3F",0.082,0.03701
"1938",3,"17C",5,"QLD","A","3G",0.076,0.03101
"1939",3,"17C",5,"QLD","A","4B",0.073,0.02801
"1940",3,"17C",5,"QLD","A","4C",0.075,0.03001
"1941",3,"17C",5,"QLD","A","4E",0.073,0.02801
"1942",3,"17C",5,"QLD","A","4F",0.075,0.03001
"1943",3,"17C",5,"QLD","A","4G",0.079,0.03401
"1944",3,"17C",5,"QLD","B","5B",0.072,0.02701
"1945",3,"17C",5,"QLD","B","5C",0.075,0.03001
"1946",3,"17C",5,"QLD","B","5E",0.078,0.03301
"1947",3,"17C",5,"QLD","B","5F",0.075,0.03001
"1948",3,"17C",5,"QLD","B","5G",0.077,0.03201
"1949",3,"17C",5,"QLD","B","6B",0.074,0.02901
"1950",3,"17C",5,"QLD","B","6C",0.073,0.02801
"1951",3,"17C",5,"QLD","B","6D",0.07,0.02501
"1952",3,"17C",5,"QLD","B","6E",0.076,0.03101
"1953",3,"17C",5,"QLD","B","6G",0.078,0.03301
"1954",3,"17C",5,"QLD","B","7B",0.073,0.02801
"1955",3,"17C",5,"QLD","B","7C",0.072,0.02701
"1956",3,"17C",5,"QLD","B","7D",0.07,0.02501
"1957",3,"17C",5,"QLD","B","7E",0.073,0.02801
"1958",3,"17C",5,"QLD","B","7F",0.076,0.03101
"1959",3,"17C",5,"QLD","B","7G",0.079,0.03401
"1960",3,"19C",5,"QLD","B","5B",0.082,0.03501
"1961",3,"19C",5,"QLD","B","5C",0.082,0.03501
"1962",3,"19C",5,"QLD","B","5D",0.079,0.03201
"1963",3,"19C",5,"QLD","B","5E",0.079,0.03201
"1964",3,"19C",5,"QLD","B","5F",0.084,0.03701
"1965",3,"19C",5,"QLD","B","5G",0.087,0.04001
"1966",3,"19C",5,"QLD","B","6B",0.084,0.03701
"1967",3,"19C",5,"QLD","B","6C",0.082,0.03501
"1968",3,"19C",5,"QLD","B","6D",0.077,0.03001
"1969",3,"19C",5,"QLD","B","6E",0.08,0.03301
"1970",3,"19C",5,"QLD","B","6F",0.085,0.03801
"1971",3,"19C",5,"QLD","B","6G",0.084,0.03701
"1972",3,"19C",5,"QLD","B","7B",0.085,0.03801
"1973",3,"19C",5,"QLD","B","7C",0.081,0.03401
"1974",3,"19C",5,"QLD","B","7D",0.082,0.03501
"1975",3,"19C",5,"QLD","B","7E",0.082,0.03501
"1976",3,"19C",5,"QLD","B","7G",0.076,0.02901
"1977",3,"19C",5,"QLD","C","8B",0.078,0.03101
"1978",3,"19C",5,"QLD","C","8C",0.08,0.03301
"1979",3,"19C",5,"QLD","C","8D",0.08,0.03301
